epoch,auc,loss,val_auc,val_loss
0,0.5043297410011292,0.6947260499000549,0.5291677713394165,0.692419707775116
1,0.5188198089599609,0.6927840709686279,0.5389248132705688,0.6918825507164001
2,0.5193362236022949,0.6918906569480896,0.545160174369812,0.6919697523117065
3,0.5331326723098755,0.6910421848297119,0.5619534850120544,0.6902465224266052
4,0.5323296785354614,0.690573513507843,0.5531427264213562,0.6900784969329834
5,0.5463974475860596,0.6898505091667175,0.5561593770980835,0.689214825630188
6,0.5495606660842896,0.6889931559562683,0.5522284507751465,0.690105140209198
7,0.5581479668617249,0.6875959038734436,0.5512771606445312,0.6913130283355713
